Dataset_Name,diffusion_ver,Adaptor,lora_rank,clipi,clipt,num_train_steps,no_of_images,learning_rate,output_path,with_prior_preservation
dog6,sdxl,krona,16,0.7275390625,0.3061259501689189,400,5,2e-06,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_16_2e-06_400_False,False
clock,sdxl,krona,2,0.7626953125,0.3064662388392857,400,6,0.0005,/home/btech/ayush.singh/outputs_sdxl/clock/krona_sdxl_2_0.0005_400_False,False
cat,sdxl,krona,8,0.7666015625,0.3307768723060345,1200,5,2e-06,/home/btech/ayush.singh/outputs_sdxl/cat/krona_sdxl_8_2e-06_1200_False,False
dog2,sdxl,krona,2,0.7802734375,0.3009905133928571,1000,6,5e-05,/home/btech/ayush.singh/outputs_sdxl/dog2/krona_sdxl_2_5e-05_1000_False,False
cat,sdxl,lora,8,0.779296875,0.3299181707974138,1000,5,1e-06,/home/btech/ayush.singh/outputs_sdxl/cat/lora_sdxl_8_1e-06_1000_False,False
dog2,sdxl,lora,2,0.81494140625,0.2835309709821428,1000,6,5e-05,/home/btech/ayush.singh/outputs_sdxl/dog2/lora_sdxl_2_5e-05_1000_False,False
clock,base,lora,8,0.80615234375,0.2976422991071428,1200,6,5e-05,/home/btech/ayush.singh/outputs_base/clock/lora_base_8_5e-05_1200_False,False
teapot,sdxl,krona,8,0.7802734375,0.3453694661458333,1000,5,5e-05,/home/btech/ayush.singh/outputs_sdxl/teapot/krona_sdxl_8_5e-05_1000_False,False
cat,sdxl,krona,8,0.76953125,0.3315850619612069,400,5,1e-06,/home/btech/ayush.singh/outputs_sdxl/cat/krona_sdxl_8_1e-06_400_False,False
teapot,base,lora,8,0.7763671875,0.325439453125,1200,5,2e-05,/home/btech/ayush.singh/outputs_base/teapot/lora_base_8_2e-05_1200_False,False
clock,sdxl,lora,4,0.77294921875,0.304168701171875,800,6,2e-05,/home/btech/ayush.singh/outputs_sdxl/clock/lora_sdxl_4_2e-05_800_False,False
dog6,base,lora,8,0.7841796875,0.283935546875,1200,5,2e-05,/home/btech/ayush.singh/outputs_base/dog6/lora_base_8_2e-05_1200_False,False
clock,sdxl,krona,2,0.74658203125,0.2962210518973214,800,6,0.0005,/home/btech/ayush.singh/outputs_sdxl/clock/krona_sdxl_2_0.0005_800_False,False
backpack,sdxl,lora,4,0.8291015625,0.3263655037715517,800,6,2e-05,/home/btech/ayush.singh/outputs_sdxl/backpack/lora_sdxl_4_2e-05_800_False,False
cat,sdxl,lora,8,0.78125,0.3284280711206896,1200,5,1e-06,/home/btech/ayush.singh/outputs_sdxl/cat/lora_sdxl_8_1e-06_1200_False,False
teapot,sdxl,krona,8,0.7841796875,0.3484049479166666,1200,5,5e-05,/home/btech/ayush.singh/outputs_sdxl/teapot/krona_sdxl_8_5e-05_1200_False,False
cat,sdxl,lora,8,0.8564453125,0.3176985115840517,400,5,5e-05,/home/btech/ayush.singh/outputs_sdxl/cat/lora_sdxl_8_5e-05_400_False,False
teapot,sdxl,krona,8,0.7607421875,0.3477783203125,400,5,2e-05,/home/btech/ayush.singh/outputs_sdxl/teapot/krona_sdxl_8_2e-05_400_False,False
cat,sdxl,krona,8,0.76708984375,0.3312314789870689,800,5,1e-06,/home/btech/ayush.singh/outputs_sdxl/cat/krona_sdxl_8_1e-06_800_False,False
cat,sdxl,lora,8,0.86279296875,0.312323208512931,800,5,5e-05,/home/btech/ayush.singh/outputs_sdxl/cat/lora_sdxl_8_5e-05_800_False,False
dog2,sdxl,krona,2,0.78076171875,0.3007672991071428,1200,6,5e-05,/home/btech/ayush.singh/outputs_sdxl/dog2/krona_sdxl_2_5e-05_1200_False,False
dog2,sdxl,lora,2,0.81640625,0.2870779854910714,1200,6,5e-05,/home/btech/ayush.singh/outputs_sdxl/dog2/lora_sdxl_2_5e-05_1200_False,False
dog6,sdxl,krona,16,0.72705078125,0.3051691828547297,800,5,2e-06,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_16_2e-06_800_False,False
teapot,sdxl,krona,8,0.771484375,0.3513264973958333,800,5,2e-05,/home/btech/ayush.singh/outputs_sdxl/teapot/krona_sdxl_8_2e-05_800_False,False
cat,sdxl,lora,8,0.8662109375,0.3113340180495689,1000,5,5e-05,/home/btech/ayush.singh/outputs_sdxl/cat/lora_sdxl_8_5e-05_1000_False,False
dog2,sdxl,krona,2,0.70263671875,0.311572265625,400,6,2e-05,/home/btech/ayush.singh/outputs_sdxl/dog2/krona_sdxl_2_2e-05_400_False,False
teapot,sdxl,krona,8,0.77587890625,0.3489908854166667,1000,5,2e-05,/home/btech/ayush.singh/outputs_sdxl/teapot/krona_sdxl_8_2e-05_1000_False,False
cat,sdxl,krona,8,0.76416015625,0.3308947332974138,1000,5,1e-06,/home/btech/ayush.singh/outputs_sdxl/cat/krona_sdxl_8_1e-06_1000_False,False
clock,sdxl,krona,2,0.7587890625,0.28778076171875,1200,6,0.0005,/home/btech/ayush.singh/outputs_sdxl/clock/krona_sdxl_2_0.0005_1200_False,False
cat,sdxl,lora,8,0.87109375,0.3125715584590517,1200,5,5e-05,/home/btech/ayush.singh/outputs_sdxl/cat/lora_sdxl_8_5e-05_1200_False,False
teapot,base,lora,8,0.7578125,0.33671875,400,5,1e-05,/home/btech/ayush.singh/outputs_base/teapot/lora_base_8_1e-05_400_False,False
dog2,sdxl,lora,2,0.7919921875,0.2886614118303571,800,6,2e-05,/home/btech/ayush.singh/outputs_sdxl/dog2/lora_sdxl_2_2e-05_800_False,False
dog2,sdxl,krona,2,0.7158203125,0.3111188616071428,800,6,2e-05,/home/btech/ayush.singh/outputs_sdxl/dog2/krona_sdxl_2_2e-05_800_False,False
dog6,base,lora,8,0.74169921875,0.2930314347550675,400,5,1e-05,/home/btech/ayush.singh/outputs_base/dog6/lora_base_8_1e-05_400_False,False
clock,base,lora,8,0.7646484375,0.3113446916852678,400,6,2e-05,/home/btech/ayush.singh/outputs_base/clock/lora_base_8_2e-05_400_False,False
teapot,sdxl,krona,8,0.77685546875,0.3504557291666667,1200,5,2e-05,/home/btech/ayush.singh/outputs_sdxl/teapot/krona_sdxl_8_2e-05_1200_False,False
cat,sdxl,krona,8,0.76513671875,0.3310883620689655,1200,5,1e-06,/home/btech/ayush.singh/outputs_sdxl/cat/krona_sdxl_8_1e-06_1200_False,False
clock,sdxl,lora,4,0.76611328125,0.2936226981026785,1000,6,2e-05,/home/btech/ayush.singh/outputs_sdxl/clock/lora_sdxl_4_2e-05_1000_False,False
cat,sdxl,lora,8,0.82763671875,0.3223161368534483,400,5,2e-05,/home/btech/ayush.singh/outputs_sdxl/cat/lora_sdxl_8_2e-05_400_False,False
backpack,sdxl,lora,4,0.8388671875,0.3222740436422414,1000,6,2e-05,/home/btech/ayush.singh/outputs_sdxl/backpack/lora_sdxl_4_2e-05_1000_False,False
cat,sdxl,krona,8,0.783203125,0.3296403556034483,400,5,5e-05,/home/btech/ayush.singh/outputs_sdxl/cat/krona_sdxl_8_5e-05_400_False,False
teapot,sdxl,krona,8,0.76025390625,0.3481689453125,400,5,1e-05,/home/btech/ayush.singh/outputs_sdxl/teapot/krona_sdxl_8_1e-05_400_False,False
cat,sdxl,lora,8,0.84423828125,0.3202704067887931,800,5,2e-05,/home/btech/ayush.singh/outputs_sdxl/cat/lora_sdxl_8_2e-05_800_False,False
dog6,sdxl,krona,16,0.7265625,0.3053605363175675,1000,5,2e-06,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_16_2e-06_1000_False,False
cat,sdxl,krona,8,0.798828125,0.3268790409482758,800,5,5e-05,/home/btech/ayush.singh/outputs_sdxl/cat/krona_sdxl_8_5e-05_800_False,False
teapot,sdxl,krona,8,0.763671875,0.3481201171875,800,5,1e-05,/home/btech/ayush.singh/outputs_sdxl/teapot/krona_sdxl_8_1e-05_800_False,False
dog2,sdxl,lora,2,0.79345703125,0.2937465122767857,1000,6,2e-05,/home/btech/ayush.singh/outputs_sdxl/dog2/lora_sdxl_2_2e-05_1000_False,False
dog2,sdxl,krona,2,0.73193359375,0.310595703125,1000,6,2e-05,/home/btech/ayush.singh/outputs_sdxl/dog2/krona_sdxl_2_2e-05_1000_False,False
cat,sdxl,lora,8,0.845703125,0.3159937365301724,1000,5,2e-05,/home/btech/ayush.singh/outputs_sdxl/cat/lora_sdxl_8_2e-05_1000_False,False
cat,sdxl,krona,8,0.80224609375,0.3267106681034483,1000,5,5e-05,/home/btech/ayush.singh/outputs_sdxl/cat/krona_sdxl_8_5e-05_1000_False,False
teapot,sdxl,krona,8,0.76171875,0.3482177734375,1000,5,1e-05,/home/btech/ayush.singh/outputs_sdxl/teapot/krona_sdxl_8_1e-05_1000_False,False
cat,sdxl,lora,8,0.859375,0.3127525592672414,1200,5,2e-05,/home/btech/ayush.singh/outputs_sdxl/cat/lora_sdxl_8_2e-05_1200_False,False
cat,sdxl,lora,8,0.798828125,0.3268874595905172,400,5,1e-05,/home/btech/ayush.singh/outputs_sdxl/cat/lora_sdxl_8_1e-05_400_False,False
cat,sdxl,krona,8,0.81689453125,0.3263907596982758,1200,5,5e-05,/home/btech/ayush.singh/outputs_sdxl/cat/krona_sdxl_8_5e-05_1200_False,False
dog2,sdxl,lora,2,0.80029296875,0.2882638113839286,1200,6,2e-05,/home/btech/ayush.singh/outputs_sdxl/dog2/lora_sdxl_2_2e-05_1200_False,False
dog2,sdxl,krona,2,0.74072265625,0.3090785435267857,1200,6,2e-05,/home/btech/ayush.singh/outputs_sdxl/dog2/krona_sdxl_2_2e-05_1200_False,False
teapot,sdxl,krona,8,0.767578125,0.3505533854166666,1200,5,1e-05,/home/btech/ayush.singh/outputs_sdxl/teapot/krona_sdxl_8_1e-05_1200_False,False
cat,sdxl,krona,8,0.77685546875,0.3333024649784483,400,5,2e-05,/home/btech/ayush.singh/outputs_sdxl/cat/krona_sdxl_8_2e-05_400_False,False
teapot,sdxl,krona,8,0.81103515625,0.33046875,400,5,0.0005,/home/btech/ayush.singh/outputs_sdxl/teapot/krona_sdxl_8_0.0005_400_False,False
clock,sdxl,lora,4,0.75634765625,0.3020368303571428,1200,6,2e-05,/home/btech/ayush.singh/outputs_sdxl/clock/lora_sdxl_4_2e-05_1200_False,False
dog2,sdxl,lora,2,0.73193359375,0.3098911830357143,400,6,1e-05,/home/btech/ayush.singh/outputs_sdxl/dog2/lora_sdxl_2_1e-05_400_False,False
cat,sdxl,lora,8,0.82275390625,0.3244207974137931,800,5,1e-05,/home/btech/ayush.singh/outputs_sdxl/cat/lora_sdxl_8_1e-05_800_False,False
backpack,sdxl,lora,4,0.82275390625,0.3222529970366379,1200,6,2e-05,/home/btech/ayush.singh/outputs_sdxl/backpack/lora_sdxl_4_2e-05_1200_False,False
dog6,sdxl,krona,16,0.72998046875,0.3058818095439189,1200,5,2e-06,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_16_2e-06_1200_False,False
teapot,sdxl,krona,8,0.80419921875,0.3188395182291667,800,5,0.0005,/home/btech/ayush.singh/outputs_sdxl/teapot/krona_sdxl_8_0.0005_800_False,False
dog2,sdxl,krona,2,0.70556640625,0.3129185267857143,800,6,1e-05,/home/btech/ayush.singh/outputs_sdxl/dog2/krona_sdxl_2_1e-05_800_False,False
dog2,sdxl,lora,2,0.7626953125,0.3011474609375,800,6,1e-05,/home/btech/ayush.singh/outputs_sdxl/dog2/lora_sdxl_2_1e-05_800_False,False
clock,sdxl,lora,4,0.73486328125,0.3148934500558035,400,6,1e-05,/home/btech/ayush.singh/outputs_sdxl/clock/lora_sdxl_4_1e-05_400_False,False
teapot,base,lora,8,0.7685546875,0.3317789713541667,800,5,1e-05,/home/btech/ayush.singh/outputs_base/teapot/lora_base_8_1e-05_800_False,False
backpack,sdxl,lora,4,0.79833984375,0.3325026939655172,400,6,1e-05,/home/btech/ayush.singh/outputs_sdxl/backpack/lora_sdxl_4_1e-05_400_False,False
dog6,base,lora,8,0.76220703125,0.2875910578547297,800,5,1e-05,/home/btech/ayush.singh/outputs_base/dog6/lora_base_8_1e-05_800_False,False
dog2,sdxl,krona,2,0.7041015625,0.3124476841517857,1000,6,1e-05,/home/btech/ayush.singh/outputs_sdxl/dog2/krona_sdxl_2_1e-05_1000_False,False
dog2,sdxl,lora,2,0.77783203125,0.2980398995535714,1000,6,1e-05,/home/btech/ayush.singh/outputs_sdxl/dog2/lora_sdxl_2_1e-05_1000_False,False
clock,base,lora,8,0.7763671875,0.3037545340401785,800,6,2e-05,/home/btech/ayush.singh/outputs_base/clock/lora_base_8_2e-05_800_False,False
dog2,base,krona,8,0.7177734375,0.2885986328125,500,6,0.0001,/home/btech/ayush.singh/outputs_base/dog2/krona_base_8_0.0001_500_False,False
dog2,base,lora,8,0.77294921875,0.2782679966517857,500,6,0.0001,/home/btech/ayush.singh/outputs_base/dog2/lora_base_8_0.0001_500_False,False
dog2,base,lora,8,0.78369140625,0.2763776506696428,500,6,0.0001,/home/btech/ayush.singh/outputs_base/dog2/lora_base_8_0.0001_500_False,False
supersaiyan,sdxl,krona,8,0.85009765625,0.3435162483377659,500,23,0.0001,/home/btech/ayush.singh/outputs_sdxl/supersaiyan/krona_sdxl_8_0.0001_500_False,False
clock,sdxl,lora,4,0.75439453125,0.3034711565290178,800,6,1e-05,/home/btech/ayush.singh/outputs_sdxl/clock/lora_sdxl_4_1e-05_800_False,False
backpack,sdxl,lora,4,0.82568359375,0.330389614762931,800,6,1e-05,/home/btech/ayush.singh/outputs_sdxl/backpack/lora_sdxl_4_1e-05_800_False,False
dog2,sdxl,krona,2,0.70751953125,0.3100167410714285,1200,6,1e-05,/home/btech/ayush.singh/outputs_sdxl/dog2/krona_sdxl_2_1e-05_1200_False,False
dog2,sdxl,lora,2,0.7783203125,0.2923060825892857,1200,6,1e-05,/home/btech/ayush.singh/outputs_sdxl/dog2/lora_sdxl_2_1e-05_1200_False,False
dog2,sdxl,krona,2,0.80908203125,0.2860177176339286,400,6,0.0005,/home/btech/ayush.singh/outputs_sdxl/dog2/krona_sdxl_2_0.0005_400_False,False
supersaiyan,base,krona,8,0.83056640625,0.31727372839095747,500,23,0.0001,/home/btech/ayush.singh/outputs_base/supersaiyan/krona_base_8_0.0001_500_False,False
